match_type,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,umpire1,umpire2,batting_avg,runs,bowling_avg,wickets
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,runs,82.0,203.0,14.0,KN Ananthapadmanabhan,M Erasmus,30.71,6634.0,92.75,4.0
League,Green Park,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,Gujarat Lions,wickets,6.0,125.0,20.0,AK Chaudhary,CK Nandan,26.21,2385.0,31.73,26.0
League,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,Delhi Daredevils,wickets,6.0,159.0,20.0,A Nand Kishore,BNJ Oxenford,22.0,1496.0,0.0,0.0
League,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,bat,Rising Pune Supergiants,wickets,4.0,173.0,20.0,HDPK Dharmasena,Nitin Menon,24.28,4978.0,0.0,0.0
League,Green Park,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,Gujarat Lions,wickets,6.0,173.0,20.0,AK Chaudhary,CK Nandan,27.68,5536.0,45.56,25.0
League,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,22.0,172.0,20.0,KN Ananthapadmanabhan,M Erasmus,20.01,3222.0,34.36,42.0
League,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,6.0,139.0,20.0,A Nand Kishore,BNJ Oxenford,30.71,6634.0,92.75,4.0
Qualifier,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,159.0,20.0,AK Chaudhary,HDPK Dharmasena,30.48,5181.0,0.0,0.0
Eliminator,Feroz Shah Kotla,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,22.0,163.0,20.0,M Erasmus,C Shamshuddin,16.13,1000.0,31.0,42.0
Qualifier,Feroz Shah Kotla,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,4.0,163.0,20.0,M Erasmus,CK Nandan,36.31,5883.0,20000.0,0.0
Final,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,8.0,209.0,20.0,HDPK Dharmasena,BNJ Oxenford,11.33,238.0,43.0,10.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,35.0,208.0,20.0,AY Dandekar,NJ Llong,21.35,2754.0,30.31,36.0
League,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,7.0,185.0,20.0,A Nand Kishore,S Ravi,26.83,2495.0,50000.0,0.0
League,Saurashtra Cricket Association Stadium,Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,10.0,184.0,20.0,Nitin Menon,CK Nandan,31.64,1329.0,0.0,0.0
League,Holkar Cricket Stadium,Kings XI Punjab,Rising Pune Supergiant,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,164.0,20.0,AK Chaudhary,C Shamshuddin,21.28,2320.0,38.82,28.0
League,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,15.0,158.0,20.0,S Ravi,VK Sharma,14.95,1196.0,0.0,0.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,9.0,136.0,20.0,A Deshmukh,NJ Llong,3.4,313.0,21.53,112.0
League,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,4.0,179.0,20.0,Nitin Menon,CK Nandan,25.07,2181.0,25.43,7.0
League,Holkar Cricket Stadium,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Kings XI Punjab,wickets,8.0,149.0,20.0,AK Chaudhary,C Shamshuddin,9.3,1135.0,31.09,101.0
League,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Delhi Daredevils,Rising Pune Supergiant,field,Delhi Daredevils,runs,97.0,206.0,20.0,AY Dandekar,S Ravi,26.51,3526.0,0.0,0.0
League,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Mumbai Indians,wickets,4.0,159.0,20.0,Nitin Menon,CK Nandan,0.47,56.0,23.64,148.0
League,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,171.0,20.0,A Deshmukh,NJ Llong,6.93,1025.0,25.7,152.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,4.0,143.0,20.0,KN Ananthapadmanabhan,AK Chaudhary,19.2,3437.0,31.88,69.0
League,Saurashtra Cricket Association Stadium,Gujarat Lions,Rising Pune Supergiant,Gujarat Lions,field,Gujarat Lions,wickets,7.0,172.0,20.0,A Nand Kishore,S Ravi,3.03,91.0,23.93,42.0
League,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,17.0,173.0,20.0,AY Dandekar,NJ Llong,25.15,4954.0,0.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Delhi Daredevils,runs,51.0,189.0,20.0,YC Barde,Nitin Menon,17.93,538.0,47.73,11.0
League,Wankhede Stadium,Mumbai Indians,Gujarat Lions,Mumbai Indians,field,Mumbai Indians,wickets,6.0,177.0,20.0,A Nand Kishore,S Ravi,25.07,2181.0,25.43,7.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rising Pune Supergiant,Royal Challengers Bangalore,field,Rising Pune Supergiant,runs,27.0,162.0,20.0,KN Ananthapadmanabhan,C Shamshuddin,21.4,920.0,35.89,28.0
League,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,wickets,4.0,169.0,20.0,Nitin Menon,CK Nandan,2.16,82.0,23.44,48.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,runs,5.0,160.0,20.0,AY Dandekar,A Deshmukh,1.65,241.0,26.39,154.0
League,Saurashtra Cricket Association Stadium,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,Royal Challengers Bangalore,runs,21.0,214.0,20.0,S Ravi,VK Sharma,35.44,4997.0,41.94,18.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,15.0,192.0,20.0,CB Gaffaney,NJ Llong,28.45,2105.0,310000.0,0.0
League,Holkar Cricket Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,199.0,20.0,M Erasmus,C Shamshuddin,34.96,2832.0,0.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,4.0,188.0,20.0,CB Gaffaney,Nitin Menon,27.68,5536.0,45.56,25.0
League,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,runs,14.0,143.0,20.0,A Nand Kishore,S Ravi,1.52,85.0,25.9,71.0
League,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,6.0,177.0,20.0,AY Dandekar,A Deshmukh,24.28,4978.0,0.0,0.0
League,Saurashtra Cricket Association Stadium,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,Kings XI Punjab,runs,26.0,189.0,20.0,AK Chaudhary,M Erasmus,36.06,577.0,0.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,82.0,132.0,20.0,CB Gaffaney,CK Nandan,2.16,82.0,23.44,48.0
League,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Rising Pune Supergiant,runs,3.0,161.0,20.0,A Nand Kishore,S Ravi,21.4,920.0,35.89,28.0
League,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,183.0,20.0,AY Dandekar,NJ Llong,25.15,4954.0,0.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,7.0,135.0,20.0,AK Chaudhary,C Shamshuddin,3.03,91.0,23.93,42.0
League,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,161.0,20.0,NJ Llong,S Ravi,27.93,4217.0,0.0,0.0
League,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Sunrisers Hyderabad,runs,26.0,208.0,20.0,Nitin Menon,CK Nandan,3.4,313.0,21.53,112.0
League,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rising Pune Supergiant,runs,61.0,158.0,20.0,KN Ananthapadmanabhan,M Erasmus,1.91,67.0,28.76,38.0
League,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,Gujarat Lions,bat,Mumbai Indians,tie,-1.0,154.0,20.0,AK Chaudhary,CB Gaffaney,13.53,1326.0,33.87,61.0
League,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,Kings XI Punjab,wickets,10.0,68.0,20.0,YC Barde,CK Nandan,0.5,52.0,26.72,114.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,48.0,210.0,20.0,AY Dandekar,S Ravi,36.31,5883.0,20000.0,0.0
League,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Mumbai Indians,wickets,5.0,163.0,20.0,AK Chaudhary,CB Gaffaney,26.61,5881.0,30.8,15.0
League,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Gujarat Lions,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,5.0,162.0,20.0,M Erasmus,C Shamshuddin,21.4,920.0,35.89,28.0
League,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,Delhi Daredevils,wickets,6.0,186.0,20.0,YC Barde,Nitin Menon,0.74,69.0,29.84,99.0
League,Eden Gardens,Kolkata Knight Riders,Rising Pune Supergiant,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,4.0,156.0,20.0,KN Ananthapadmanabhan,A Nand Kishore,24.3,1798.0,120000.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,Delhi Daredevils,wickets,7.0,209.0,20.0,M Erasmus,Nitin Menon,29.39,2851.0,0.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Kings XI Punjab,runs,19.0,139.0,20.0,CB Gaffaney,C Shamshuddin,0.5,52.0,26.72,114.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,field,Rising Pune Supergiant,runs,12.0,149.0,20.0,KN Ananthapadmanabhan,AK Chaudhary,1.82,164.0,30.84,91.0
League,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,Mumbai Indians,runs,146.0,213.0,20.0,Nitin Menon,CK Nandan,37.21,1079.0,34.0,1.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,159.0,20.0,AY Dandekar,C Shamshuddin,6.93,1025.0,25.7,152.0
League,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,6.0,190.0,20.0,A Nand Kishore,VK Sharma,26.21,2385.0,31.73,26.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,wickets,7.0,139.0,20.0,KN Ananthapadmanabhan,M Erasmus,30.46,6244.0,18.0,4.0
League,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kings XI Punjab,runs,14.0,168.0,20.0,A Nand Kishore,S Ravi,1.42,122.0,27.04,92.0
League,Green Park,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,2.0,196.0,20.0,YC Barde,AK Chaudhary,27.8,2780.0,70000.0,0.0
League,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Kings XI Punjab,runs,7.0,231.0,20.0,A Deshmukh,A Nand Kishore,20.74,2427.0,0.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Rising Pune Supergiant,Delhi Daredevils,bat,Delhi Daredevils,runs,7.0,169.0,20.0,KN Ananthapadmanabhan,CK Nandan,22.0,1496.0,0.0,0.0
League,Green Park,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,8.0,155.0,20.0,AK Chaudhary,Nitin Menon,1.48,96.0,33.76,59.0
League,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,runs,9.0,174.0,20.0,A Nand Kishore,S Ravi,24.22,4190.0,0.0,0.0
League,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Kings XI Punjab,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,9.0,74.0,20.0,AY Dandekar,A Deshmukh,1.82,164.0,30.84,91.0
League,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,10.0,162.0,20.0,CK Nandan,C Shamshuddin,2.99,230.0,23.32,97.0
Qualifier,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Rising Pune Supergiant,runs,20.0,163.0,20.0,S Ravi,C Shamshuddin,6.36,318.0,33.82,33.0
Eliminator,M Chinnaswamy Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,48.0,6.0,AK Chaudhary,Nitin Menon,2.16,82.0,23.44,48.0
Qualifier,M Chinnaswamy Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,6.0,108.0,20.0,NJ Llong,Nitin Menon,4.73,317.0,27.88,59.0
Final,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,Mumbai Indians,runs,1.0,130.0,20.0,NJ Llong,S Ravi,13.53,1326.0,33.87,61.0
League,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,1.0,166.0,20.0,CB Gaffaney,A Nand Kishore,9.75,1560.0,24.24,183.0
League,Punjab Cricket Association IS Bindra Stadium,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,167.0,20.0,KN Ananthapadmanabhan,RJ Tucker,39.34,3895.0,0.0,0.0
League,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,4.0,177.0,20.0,A Deshmukh,C Shamshuddin,6.93,1025.0,25.7,152.0
League,Rajiv Gandhi International Stadium,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,9.0,126.0,20.0,NJ Llong,VA Kulkarni,30.46,6244.0,18.0,4.0
League,MA Chidambaram Stadium,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,203.0,20.0,AK Chaudhary,CB Gaffaney,18.63,503.0,0.0,0.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,runs,10.0,71.0,6.0,KN Ananthapadmanabhan,Nitin Menon,26.51,3526.0,0.0,0.0
League,Rajiv Gandhi International Stadium,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,1.0,148.0,20.0,CK Nandan,NJ Llong,3.4,313.0,21.53,112.0
League,M.Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,156.0,20.0,A Deshmukh,S Ravi,1.34,177.0,29.93,135.0
League,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,7.0,195.0,20.0,KN Ananthapadmanabhan,Nitin Menon,25.31,329.0,0.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5.0,139.0,20.0,AK Chaudhary,A Nand Kishore,0.83,5.0,28.57,7.0
League,M.Chinnaswamy Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,runs,19.0,218.0,20.0,C Shamshuddin,S Ravi,26.51,3526.0,0.0,0.0
League,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,runs,4.0,198.0,20.0,CK Nandan,VA Kulkarni,35.44,4997.0,41.94,18.0
League,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Kolkata Knight Riders,runs,71.0,201.0,20.0,AK Chaudhary,A Nand Kishore,25.07,2181.0,25.43,7.0
League,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,runs,46.0,214.0,20.0,Nitin Menon,RJ Tucker,26.61,5881.0,30.8,15.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,161.0,20.0,A Deshmukh,S Ravi,25.07,2181.0,25.43,7.0
League,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,Kings XI Punjab,runs,15.0,194.0,20.0,AK Chaudhary,NJ Llong,35.44,4997.0,41.94,18.0
League,Maharashtra Cricket Association Stadium,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,64.0,205.0,20.0,KN Ananthapadmanabhan,Nitin Menon,26.76,3880.0,29.8,92.0
League,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,9.0,125.0,13.0,A Deshmukh,C Shamshuddin,39.34,3895.0,0.0,0.0
League,M.Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,6.0,175.0,20.0,CB Gaffaney,CK Nandan,30.48,5181.0,0.0,0.0
League,Rajiv Gandhi International Stadium,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,runs,4.0,183.0,20.0,AK Chaudhary,VA Kulkarni,24.22,4190.0,0.0,0.0
League,Sawai Mansingh Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,wickets,3.0,168.0,20.0,KN Ananthapadmanabhan,RJ Tucker,5.57,195.0,21.91,46.0
League,Arun Jaitley Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,runs,4.0,144.0,20.0,A Nand Kishore,CK Nandan,0.9,26.0,35.17,24.0
League,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,runs,31.0,119.0,20.0,C Shamshuddin,S Ravi,3.4,313.0,21.53,112.0
League,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,206.0,20.0,NJ Llong,VK Sharma,24.28,4978.0,0.0,0.0
League,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,runs,13.0,133.0,20.0,CK Nandan,YC Barde,0.9,26.0,35.17,24.0
League,Arun Jaitley Stadium,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Daredevils,runs,55.0,220.0,20.0,C Shamshuddin,S Ravi,27.8,2780.0,70000.0,0.0
League,Maharashtra Cricket Association Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,170.0,20.0,CB Gaffaney,Nitin Menon,26.61,5881.0,30.8,15.0
League,Sawai Mansingh Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,11.0,152.0,20.0,BNJ Oxenford,A Nand Kishore,28.45,2105.0,310000.0,0.0
League,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,176.0,20.0,AK Chaudhary,NJ Llong,31.64,1329.0,0.0,0.0
League,Maharashtra Cricket Association Stadium,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Chennai Super Kings,runs,13.0,212.0,20.0,AY Dandekar,C Shamshuddin,26.76,3880.0,29.8,92.0
League,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,14.0,168.0,20.0,M Erasmus,Nitin Menon,2.31,120.0,37.67,45.0
League,Arun Jaitley Stadium,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Delhi Daredevils,runs,4.0,151.0,12.0,CK Nandan,VK Sharma,29.39,2851.0,0.0,0.0
League,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,178.0,20.0,A Deshmukh,HDPK Dharmasena,6.93,1025.0,25.7,152.0
League,Holkar Cricket Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,6.0,175.0,20.0,AY Dandekar,S Ravi,24.26,2644.0,80000.0,0.0
League,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,128.0,20.0,Nitin Menon,YC Barde,12.39,2502.0,31.17,132.0
League,Rajiv Gandhi International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,wickets,7.0,164.0,20.0,BNJ Oxenford,CK Nandan,3.4,313.0,21.53,112.0
League,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,13.0,182.0,20.0,A Deshmukh,HDPK Dharmasena,18.78,1972.0,31.32,50.0
League,Holkar Cricket Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,153.0,20.0,C Shamshuddin,S Ravi,0.63,12.0,31.47,19.0
League,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,5.0,147.0,20.0,BNJ Oxenford,VK Sharma,28.45,2105.0,310000.0,0.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,Rajasthan Royals,runs,15.0,159.0,20.0,M Erasmus,Nitin Menon,34.96,2832.0,0.0,0.0
League,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,102.0,211.0,20.0,KN Ananthapadmanabhan,AK Chaudhary,26.71,1870.0,0.0,0.0
League,Arun Jaitley Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,wickets,9.0,188.0,20.0,AY Dandekar,C Shamshuddin,30.46,6244.0,18.0,4.0
League,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,wickets,4.0,177.0,20.0,M Erasmus,YC Barde,34.96,2832.0,0.0,0.0
League,Holkar Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kolkata Knight Riders,runs,31.0,246.0,20.0,CK Nandan,VK Sharma,6.93,1025.0,25.7,152.0
League,Arun Jaitley Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,5.0,182.0,20.0,KN Ananthapadmanabhan,HDPK Dharmasena,30.48,5181.0,0.0,0.0
League,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,180.0,20.0,M Erasmus,YC Barde,24.22,4190.0,0.0,0.0
League,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,169.0,20.0,Nitin Menon,S Ravi,34.96,2832.0,0.0,0.0
League,Holkar Cricket Stadium,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,10.0,89.0,20.0,BNJ Oxenford,VK Sharma,1.34,177.0,29.93,135.0
League,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,143.0,20.0,AK Chaudhary,HDPK Dharmasena,1.78,105.0,27.39,61.0
League,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Mumbai Indians,runs,3.0,187.0,20.0,M Erasmus,Nitin Menon,0.47,56.0,23.64,148.0
League,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,runs,14.0,219.0,20.0,AY Dandekar,S Ravi,30.48,5181.0,0.0,0.0
League,Arun Jaitley Stadium,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Delhi Daredevils,runs,34.0,163.0,20.0,HDPK Dharmasena,VA Kulkarni,2.99,230.0,23.32,97.0
League,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Rajasthan Royals,runs,30.0,165.0,20.0,BNJ Oxenford,VK Sharma,3.75,180.0,26.35,49.0
League,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,5.0,173.0,20.0,AK Chaudhary,S Ravi,31.64,1329.0,0.0,0.0
